timestamp,blink_rate,gaze_score,head_deviation,focus_score
1773060816.3463995,17.02,100.0,0.0218,47.72,Neutral
1773060816.3955824,17.01,100.0,0.0202,47.72,Neutral
1773060816.4565358,17.01,100.0,0.0222,47.72,Neutral
1773060816.516427,17.01,100.0,0.023,47.72,Neutral
1773060816.5768056,17.0,100.0,0.021,47.72,Neutral
1773060816.6380706,17.0,100.0,0.0216,47.72,Neutral
1773060816.705192,17.0,100.0,0.0212,47.72,Neutral
1773060816.7612855,16.99,100.0,0.0224,47.72,Neutral
1773060816.818917,16.99,100.0,0.0212,47.72,Neutral
1773060816.8782818,16.98,100.0,0.0208,47.72,Neutral
1773060816.937464,16.98,100.0,0.022600000000000002,47.72,Neutral
1773060816.996021,16.98,100.0,0.0208,47.72,Neutral
1773060817.056471,16.97,100.0,0.021,47.72,Neutral
1773060817.1266415,16.97,100.0,0.022,47.72,Neutral
1773060817.1760802,16.97,100.0,0.0222,47.72,Neutral
1773060817.2363353,16.96,100.0,0.0228,47.72,Neutral
1773060817.295848,16.96,100.0,0.021,47.72,Neutral
1773060817.3564994,16.96,100.0,0.0214,47.72,Neutral
1773060817.4164262,16.95,100.0,0.022,47.72,Neutral
1773060817.4769557,16.95,100.0,0.0214,47.72,Neutral
1773060817.5387166,16.95,100.0,0.0214,47.72,Neutral
1773060817.5965557,16.94,100.0,0.0218,47.72,Neutral
1773060817.6564434,16.94,100.0,0.022,47.72,Neutral
1773060817.7168195,16.94,100.0,0.0216,47.72,Neutral
1773060817.7770681,16.93,100.0,0.0206,47.72,Neutral
1773060817.837327,16.93,100.0,0.022,47.72,Neutral
1773060817.8958917,16.93,100.0,0.022600000000000002,47.72,Neutral
1773060817.9562452,16.92,100.0,0.021,47.72,Neutral
1773060818.0187948,16.92,100.0,0.021,47.72,Neutral
1773060818.076565,16.91,100.0,0.020399999999999998,47.72,Neutral
1773060818.136148,16.91,100.0,0.0212,47.72,Neutral
1773060818.1973372,16.91,100.0,0.0214,47.72,Neutral
1773060818.2561247,16.9,100.0,0.0198,47.72,Neutral
1773060818.316368,16.9,100.0,0.022,47.72,Neutral
1773060818.3762376,16.9,100.0,0.02,47.72,Neutral
1773060818.438175,16.89,100.0,0.023,47.72,Neutral
1773060818.4972086,16.89,100.0,0.0216,47.72,Neutral
1773060818.5571043,16.89,100.0,0.0198,47.72,Neutral
1773060818.6176536,16.88,100.0,0.0222,47.72,Neutral
1773060818.6777778,16.88,100.0,0.019600000000000003,47.72,Neutral
1773060818.7366936,16.88,100.0,0.0202,47.72,Neutral
1773060818.8080764,16.87,100.0,0.022,47.72,Neutral
1773060818.8569465,16.87,100.0,0.020399999999999998,47.72,Neutral
1773060818.916518,16.87,100.0,0.022,47.72,Neutral
1773060818.9773653,16.86,100.0,0.0218,47.72,Neutral
1773060819.035916,16.86,100.0,0.02,47.72,Neutral
1773060819.0935597,16.86,100.0,0.020399999999999998,47.72,Neutral
1773060819.1524222,16.85,100.0,0.0188,47.72,Neutral
1773060819.2122831,16.85,100.0,0.020399999999999998,47.72,Neutral
1773060819.2731645,16.85,100.0,0.0214,47.72,Neutral
1773060819.3350167,16.84,100.0,0.021,47.72,Neutral
1773060819.3927193,16.84,100.0,0.020399999999999998,47.72,Neutral
1773060819.4549654,16.84,100.0,0.0208,47.72,Neutral
1773060819.5121655,16.83,100.0,0.0198,47.72,Neutral
1773060819.5726979,16.83,100.0,0.021,47.72,Neutral
1773060819.6413438,16.82,100.0,0.0198,47.72,Neutral
1773060819.693296,16.82,100.0,0.019600000000000003,47.72,Neutral
1773060819.7528074,16.82,100.0,0.0152,47.72,Neutral
1773060819.8134177,16.81,100.0,0.0112,47.72,Neutral
1773060819.8723168,16.81,100.0,0.0086,47.72,Neutral
1773060819.9320085,16.81,100.0,0.0052,47.72,Neutral
1773060819.9927607,16.8,100.0,0.0028,47.72,Neutral
1773060820.0521426,16.8,100.0,0.0076,47.72,Neutral
1773060820.1122553,16.8,100.0,0.012199999999999999,47.72,Neutral
1773060820.172242,16.79,100.0,0.012,47.72,Neutral
1773060820.2338574,16.79,100.0,0.0162,47.72,Neutral
1773060820.294647,16.79,100.0,0.019,47.72,Neutral
1773060820.3528352,16.78,100.0,0.019,47.72,Neutral
1773060820.4119248,16.78,100.0,0.0192,47.72,Neutral
1773060820.4720404,16.78,100.0,0.0182,47.72,Neutral
1773060820.5320928,16.77,100.0,0.0188,47.72,Neutral
1773060820.5932226,16.77,100.0,0.0156,47.72,Neutral
1773060820.652379,16.77,100.0,0.0158,47.72,Neutral
1773060820.7121732,16.76,100.0,0.016399999999999998,47.72,Neutral
1773060820.7724998,16.76,100.0,0.0096,47.72,Neutral
1773060820.8356094,16.76,100.0,0.0048,47.72,Neutral
1773060820.8920314,16.75,100.0,0.006,47.72,Neutral
1773060820.9520752,16.75,100.0,0.008,47.72,Neutral
1773060821.0119038,16.75,100.0,0.0154,47.72,Neutral
1773060821.0734277,16.74,100.0,0.0402,47.72,Neutral
1773060821.1373298,16.94,100.0,0.0528,47.72,Neutral
1773060821.193642,16.94,100.0,0.0688,47.72,Neutral
1773060821.31488,16.93,100.0,0.103,48.07,Neutral
1773060822.3351486,17.08,100.0,0.11120000000000001,48.43,Neutral
1773060822.39227,17.07,100.0,0.094,48.43,Neutral
1773060822.4521368,17.07,100.0,0.0746,48.43,Neutral
1773060822.5134943,17.07,100.0,0.060200000000000004,48.43,Neutral
1773060822.5726914,17.06,100.0,0.0414,48.43,Neutral
1773060822.63367,17.06,100.0,0.023399999999999997,48.43,Neutral
1773060822.6919432,17.06,100.0,0.0146,48.43,Neutral
1773060822.7518418,17.05,100.0,0.008,48.43,Neutral
1773060822.8169377,17.05,100.0,0.002,48.43,Neutral
1773060822.872643,17.05,100.0,0.0028,48.43,Neutral
1773060822.9331477,17.04,100.0,0.0018,48.43,Neutral
1773060822.9920082,17.04,100.0,0.0024,48.43,Neutral
1773060823.0521002,17.04,100.0,0.0058,48.43,Neutral
1773060823.1122077,17.03,100.0,0.008199999999999999,48.43,Neutral
1773060823.171903,17.03,100.0,0.0136,48.07,Neutral
1773060823.231936,17.03,100.0,0.016,47.72,Neutral
1773060823.292627,17.02,100.0,0.023600000000000003,47.72,Neutral
1773060823.3541758,17.02,100.0,0.0232,47.72,Neutral
1773060823.4145296,17.02,100.0,0.0242,47.72,Neutral
1773060823.4735339,17.01,100.0,0.0228,47.72,Neutral
1773060823.53173,17.01,100.0,0.0258,47.72,Neutral
1773060823.5922065,17.01,100.0,0.022,47.72,Neutral
1773060823.6538904,17.0,100.0,0.0232,47.72,Neutral
1773060823.7118106,17.0,100.0,0.0224,47.72,Neutral
1773060823.7716887,16.99,100.0,0.023,47.72,Neutral
1773060823.8387704,16.99,100.0,0.0256,47.72,Neutral
1773060823.892512,16.99,100.0,0.027,47.72,Neutral
1773060823.9520545,16.98,100.0,0.0286,47.72,Neutral
1773060824.0122035,16.98,100.0,0.026600000000000002,47.72,Neutral
1773060824.072106,16.98,100.0,0.0272,47.72,Neutral
1773060824.1317358,16.97,100.0,0.026199999999999998,47.72,Neutral
1773060824.1933348,16.97,100.0,0.027399999999999997,47.72,Neutral
1773060824.2522562,16.97,100.0,0.027600000000000003,47.72,Neutral
1773060824.3121865,16.96,100.0,0.0256,47.72,Neutral
1773060824.3718345,16.96,100.0,0.0254,47.72,Neutral
1773060824.4338808,16.96,100.0,0.0246,47.72,Neutral
1773060824.5014749,16.95,100.0,0.026600000000000002,47.72,Neutral
1773060824.55232,16.95,100.0,0.027,47.72,Neutral
1773060824.61172,16.95,100.0,0.0282,47.72,Neutral
1773060824.6720886,16.94,100.0,0.026199999999999998,47.72,Neutral
1773060824.7316837,16.94,100.0,0.026600000000000002,47.72,Neutral
1773060824.8003025,16.94,100.0,0.027800000000000002,47.72,Neutral
1773060824.8525267,16.93,100.0,0.0286,47.72,Neutral
1773060824.9116478,16.93,100.0,0.0296,47.72,Neutral
1773060824.9720886,16.93,100.0,0.028399999999999998,47.72,Neutral
1773060825.0325012,16.92,100.0,0.031,47.72,Neutral
1773060825.0927365,17.12,100.0,0.0322,47.72,Neutral
1773060825.1521773,17.12,100.0,0.0312,47.72,Neutral
1773060825.2116315,17.11,100.0,0.0288,47.72,Neutral
1773060825.2720475,17.11,100.0,0.0288,47.72,Neutral
1773060825.331878,17.11,100.0,0.029,47.72,Neutral
1773060825.393351,17.1,100.0,0.03,47.72,Neutral
1773060825.4525738,17.1,100.0,0.027,47.72,Neutral
1773060825.512834,17.1,100.0,0.028399999999999998,47.72,Neutral
1773060825.5717402,17.09,100.0,0.0286,47.72,Neutral
1773060825.6347017,17.09,100.0,0.0296,47.72,Neutral
1773060825.6920037,17.09,100.0,0.0308,47.72,Neutral
1773060825.7526646,17.08,100.0,0.032,47.72,Neutral
1773060825.8127997,17.08,100.0,0.0346,47.72,Neutral
1773060825.871758,17.08,100.0,0.0368,47.72,Neutral
1773060825.9321074,17.07,100.0,0.039799999999999995,47.72,Neutral
1773060826.0208588,17.07,100.0,0.0378,47.72,Neutral
1773060826.0768158,17.07,100.0,0.037399999999999996,47.72,Neutral
1773060826.1541386,17.06,100.0,0.0364,47.72,Neutral
1773060826.2001474,17.06,100.0,0.0404,47.72,Neutral
1773060826.265373,17.06,100.0,0.040799999999999996,47.72,Neutral
1773060826.2883155,17.05,100.0,0.0416,47.72,Neutral
1773060826.3528235,17.05,100.0,0.040600000000000004,47.72,Neutral
1773060826.409511,17.05,100.0,0.040799999999999996,47.72,Neutral
1773060826.4707952,17.04,100.0,0.0426,47.72,Neutral
1773060826.5283551,17.04,100.0,0.0438,47.72,Neutral
1773060826.58767,17.04,100.0,0.045,47.72,Neutral
1773060826.6477768,17.03,100.0,0.0426,47.72,Neutral
1773060826.7083046,17.03,100.0,0.044,47.72,Neutral
1773060826.768376,17.03,100.0,0.0424,47.72,Neutral
1773060826.830249,17.02,100.0,0.043,47.72,Neutral
1773060826.8884423,17.02,100.0,0.044,47.72,Neutral
1773060826.9496624,17.01,100.0,0.043,47.72,Neutral
1773060827.0080225,17.01,100.0,0.044,47.72,Neutral
1773060827.0682192,17.01,100.0,0.044,47.72,Neutral
1773060827.128447,17.0,100.0,0.0436,47.72,Neutral
1773060827.1919286,17.0,100.0,0.0428,47.72,Neutral
1773060827.2481756,17.0,100.0,0.044,47.72,Neutral
1773060827.3083768,16.99,100.0,0.0442,47.72,Neutral
1773060827.368467,16.99,100.0,0.0448,47.72,Neutral
1773060827.437923,16.99,100.0,0.0428,47.72,Neutral
1773060827.4907992,16.98,100.0,0.0444,47.72,Neutral
1773060827.5480578,16.98,100.0,0.046799999999999994,47.72,Neutral
1773060827.6093507,16.98,100.0,0.040600000000000004,47.72,Neutral
1773060827.6683905,16.97,100.0,0.045200000000000004,47.72,Neutral
1773060827.7298315,16.97,100.0,0.0474,47.72,Neutral
1773060827.788721,16.97,100.0,0.0446,47.72,Neutral
1773060827.8491995,16.96,100.0,0.0466,47.72,Neutral
1773060827.909334,16.96,100.0,0.0428,47.72,Neutral
1773060827.968481,16.96,100.0,0.0432,47.72,Neutral
1773060828.0430682,16.95,100.0,0.0428,47.72,Neutral
1773060828.0891645,16.95,100.0,0.0444,47.72,Neutral
1773060828.1490147,16.95,100.0,0.047,47.72,Neutral
1773060828.2090971,16.94,100.0,0.046200000000000005,47.72,Neutral
1773060828.2683656,16.94,100.0,0.0432,47.72,Neutral
1773060828.3385925,16.94,100.0,0.045,47.72,Neutral
1773060828.391193,16.93,100.0,0.043,47.72,Neutral
1773060828.4474344,16.93,100.0,0.0438,47.72,Neutral
1773060828.5078375,16.93,100.0,0.045200000000000004,47.72,Neutral
1773060828.568163,16.92,100.0,0.0448,47.72,Neutral
1773060828.6282194,16.92,100.0,0.046,47.72,Neutral
1773060828.6898305,16.92,100.0,0.0432,47.72,Neutral
1773060828.7487488,16.91,100.0,0.0458,47.72,Neutral
1773060828.808859,16.91,100.0,0.043,47.72,Neutral
1773060828.868149,16.91,100.0,0.0418,47.72,Neutral
1773060828.927897,16.9,100.0,0.0426,47.72,Neutral
1773060828.989323,16.9,100.0,0.044,47.72,Neutral
1773060829.0483117,16.9,100.0,0.043,47.72,Neutral
1773060829.1086447,16.89,100.0,0.0432,47.72,Neutral
1773060829.167972,16.89,100.0,0.0436,47.72,Neutral
1773060829.2302184,16.89,100.0,0.0414,47.72,Neutral
1773060829.2902613,16.88,100.0,0.0412,47.72,Neutral
1773060829.3490183,16.88,100.0,0.0446,47.72,Neutral
1773060829.4080303,16.88,100.0,0.042,47.72,Neutral
1773060829.4682522,16.87,100.0,0.0422,47.72,Neutral
1773060829.5283573,16.87,100.0,0.0416,47.72,Neutral
1773060829.5899513,16.87,100.0,0.0338,47.72,Neutral
1773060829.64773,16.86,100.0,0.035,47.72,Neutral
1773060829.7076914,16.86,100.0,0.032,47.72,Neutral
1773060829.7680936,16.86,100.0,0.028399999999999998,47.72,Neutral
1773060829.8276014,16.85,100.0,0.027600000000000003,47.72,Neutral
1773060829.8878071,16.85,100.0,0.025,47.72,Neutral
1773060829.9488177,16.85,100.0,0.0238,47.72,Neutral
1773060830.0094912,16.84,100.0,0.024,47.72,Neutral
1773060830.0683851,16.84,100.0,0.02,47.72,Neutral
1773060830.1278732,16.84,100.0,0.0206,47.72,Neutral
1773060830.1881754,16.83,100.0,0.018,47.72,Neutral
1773060830.2522445,16.83,100.0,0.0178,47.72,Neutral
1773060830.3084478,16.83,100.0,0.0174,47.72,Neutral
1773060830.3678594,16.82,100.0,0.016399999999999998,47.72,Neutral
1773060830.4280045,16.82,100.0,0.0146,47.72,Neutral
1773060830.4876192,16.82,100.0,0.0158,47.72,Neutral
1773060830.5479414,16.81,100.0,0.0136,47.72,Neutral
1773060830.608077,16.81,100.0,0.0128,47.72,Neutral
1773060830.6683323,16.81,100.0,0.0134,47.72,Neutral
1773060830.7276998,16.8,100.0,0.0128,47.72,Neutral
1773060830.7878954,16.8,100.0,0.013800000000000002,47.72,Neutral
1773060830.8498828,16.8,100.0,0.011,47.72,Neutral
1773060830.9179351,16.79,100.0,0.0092,47.72,Neutral
1773060830.9673314,16.79,100.0,0.009,47.72,Neutral
1773060831.028752,16.79,100.0,0.011,47.72,Neutral
1773060831.08762,16.78,100.0,0.0108,47.72,Neutral
1773060831.1480246,16.78,100.0,0.0104,47.72,Neutral
1773060831.2082732,16.78,100.0,0.008,47.72,Neutral
1773060831.26832,16.77,100.0,0.0088,47.72,Neutral
1773060831.328017,16.77,100.0,0.009,47.72,Neutral
1773060831.387493,16.77,100.0,0.0096,47.72,Neutral
1773060831.448855,16.76,100.0,0.01,47.72,Neutral
1773060831.5075066,16.76,100.0,0.007,47.72,Neutral
1773060831.567772,16.76,100.0,0.009,47.72,Neutral
1773060831.628799,16.75,100.0,0.0088,47.72,Neutral
1773060831.6898313,16.75,100.0,0.0092,47.72,Neutral
1773060831.747647,16.75,100.0,0.008,47.72,Neutral
1773060831.8084764,16.74,100.0,0.008,47.72,Neutral
1773060831.8682122,16.74,100.0,0.0072,47.72,Neutral
1773060831.9271653,16.74,100.0,0.0092,47.72,Neutral
1773060831.988085,16.73,100.0,0.0086,47.72,Neutral
1773060832.0497408,16.73,100.0,0.008,47.72,Neutral
1773060832.1095285,16.73,100.0,0.0074,47.72,Neutral
1773060832.1678739,16.72,100.0,0.0092,47.72,Neutral
1773060832.227652,16.72,100.0,0.0066,47.72,Neutral
1773060832.2876813,16.72,100.0,0.0072,47.72,Neutral
1773060832.3477097,16.71,100.0,0.008400000000000001,47.72,Neutral
1773060832.4073682,16.71,100.0,0.008199999999999999,47.72,Neutral
1773060832.46874,16.71,100.0,0.010199999999999999,47.72,Neutral
1773060832.539916,16.7,100.0,0.009,47.72,Neutral
1773060832.5875194,16.7,100.0,0.0094,47.72,Neutral
1773060832.6474178,16.7,100.0,0.0086,47.72,Neutral
1773060832.7081723,16.69,100.0,0.008400000000000001,47.72,Neutral
1773060832.7682078,16.69,100.0,0.0076,47.72,Neutral
1773060832.8275914,16.69,100.0,0.008199999999999999,47.72,Neutral
1773060832.8841662,16.68,100.0,0.0094,47.72,Neutral
1773060832.943257,16.68,100.0,0.008199999999999999,47.72,Neutral
1773060833.0042334,16.68,100.0,0.01,47.72,Neutral
1773060833.063709,16.67,100.0,0.0096,47.72,Neutral
1773060833.1235812,16.67,100.0,0.0068,47.72,Neutral
1773060833.1838539,16.67,100.0,0.009,47.72,Neutral
1773060833.2434094,16.66,100.0,0.0076,47.72,Neutral
1773060833.3055537,16.66,100.0,0.0092,47.72,Neutral
1773060833.3635595,16.66,100.0,0.008199999999999999,47.72,Neutral
1773060833.425701,16.65,100.0,0.0088,47.72,Neutral
1773060833.4839761,16.65,100.0,0.008199999999999999,47.72,Neutral
1773060833.5454679,16.65,100.0,0.0076,47.72,Neutral
1773060833.603285,16.65,100.0,0.0076,47.72,Neutral
1773060833.6712103,16.64,100.0,0.008199999999999999,47.72,Neutral
1773060833.7250273,16.64,100.0,0.009,47.72,Neutral
1773060833.7838407,16.64,100.0,0.0068,47.72,Neutral
1773060833.8445418,16.63,100.0,0.008,47.72,Neutral
1773060833.9036677,16.63,100.0,0.008400000000000001,47.72,Neutral
1773060833.9638922,16.63,100.0,0.0086,47.72,Neutral
1773060834.0248358,16.62,100.0,0.0074,47.72,Neutral
1773060834.0838811,16.62,100.0,0.0068,47.72,Neutral
1773060834.1437433,16.62,100.0,0.0096,47.72,Neutral
1773060834.2035255,16.61,100.0,0.0088,47.72,Neutral
1773060834.2688003,16.61,100.0,0.009800000000000001,47.72,Neutral
1773060834.323792,16.61,100.0,0.009,47.72,Neutral
1773060834.3847017,16.6,100.0,0.008400000000000001,47.72,Neutral
1773060834.4443133,16.6,100.0,0.0086,47.72,Neutral
1773060834.504799,16.6,100.0,0.008400000000000001,47.72,Neutral
1773060834.5639772,16.59,100.0,0.0088,47.72,Neutral
1773060834.6253834,16.59,100.0,0.0064,47.72,Neutral
1773060834.685009,16.59,100.0,0.009,47.72,Neutral
1773060834.7438016,16.58,100.0,0.009,47.72,Neutral
1773060834.805147,16.58,100.0,0.008,47.72,Neutral
1773060834.8640816,16.58,100.0,0.0078,47.72,Neutral
1773060834.924428,16.57,100.0,0.0096,47.72,Neutral
1773060834.9874978,16.57,100.0,0.0092,47.72,Neutral
1773060835.0438578,16.57,100.0,0.009,47.72,Neutral
1773060835.104248,16.56,100.0,0.0106,47.72,Neutral
1773060835.1649456,16.56,100.0,0.0074,47.72,Neutral
1773060835.224193,16.56,100.0,0.009,47.72,Neutral
1773060835.2851932,16.55,100.0,0.0104,47.72,Neutral
1773060835.3437748,16.55,100.0,0.009,47.72,Neutral
1773060835.4038813,16.55,100.0,0.0104,47.72,Neutral
1773060835.466293,16.54,100.0,0.008199999999999999,47.72,Neutral
1773060835.524316,16.54,100.0,0.008,47.72,Neutral
1773060835.5840337,16.54,100.0,0.009800000000000001,47.72,Neutral
1773060835.6439526,16.54,100.0,0.0064,47.72,Neutral
1773060835.7035537,16.53,100.0,0.007,47.72,Neutral
1773060835.7637997,16.53,100.0,0.0062,47.72,Neutral
1773060835.8249197,16.53,100.0,0.0054,47.72,Neutral
1773060835.8861709,16.52,100.0,0.003,47.72,Neutral
1773060835.9439278,16.52,100.0,0.0064,47.72,Neutral
1773060836.0041647,16.52,100.0,0.0036,47.72,Neutral
1773060836.071624,16.51,100.0,0.0052,47.72,Neutral
1773060836.1418395,16.7,100.0,0.008,47.72,Neutral
1773060836.2351847,16.7,100.0,0.0056,47.72,Neutral
1773060836.2705176,16.7,100.0,0.0054,47.72,Neutral
1773060836.3240917,16.69,100.0,0.0044,47.72,Neutral
1773060836.3643005,16.69,100.0,0.0008,47.72,Neutral
1773060836.423631,16.69,100.0,0.0004,47.72,Neutral
1773060836.4835687,16.68,100.0,0.0012,47.72,Neutral
1773060836.5435727,16.87,100.0,0.0046,47.72,Neutral
1773060836.6037934,16.87,100.0,0.0052,47.72,Neutral
1773060836.675086,16.87,100.0,0.0072,47.72,Neutral
1773060836.735339,16.87,100.0,0.0054,47.72,Neutral
1773060836.847125,16.86,100.0,0.0068,47.72,Neutral
1773060836.9058862,16.86,100.0,0.0032,47.72,Neutral
1773060836.963718,16.85,100.0,0.0052,47.72,Neutral
1773060837.023756,17.04,100.0,0.0002,47.72,Neutral
1773060837.0838492,17.04,100.0,0.0006,47.72,Neutral
1773060837.1437752,17.04,100.0,0.0036,47.72,Neutral
1773060837.2044718,17.23,100.0,0.0092,47.72,Neutral
1773060837.2649047,17.22,100.0,0.0112,47.72,Neutral
1773060837.3235285,17.22,100.0,0.012,47.72,Neutral
1773060837.3839245,17.22,100.0,0.0202,47.72,Neutral
1773060837.4436157,17.21,100.0,0.0254,47.72,Neutral
1773060837.5115948,17.21,100.0,0.021,47.72,Neutral
1773060837.564215,17.21,100.0,0.0292,47.72,Neutral
1773060837.6239953,17.2,100.0,0.0252,47.72,Neutral
1773060837.6852674,17.2,100.0,0.028,47.72,Neutral
1773060837.7501245,17.2,100.0,0.025,47.72,Neutral
1773060837.8085542,17.19,100.0,0.033,47.72,Neutral
1773060837.8660038,17.19,100.0,0.030199999999999998,47.72,Neutral
1773060837.9243715,17.19,100.0,0.032799999999999996,47.72,Neutral
1773060837.9839132,17.18,100.0,0.0324,47.72,Neutral
1773060838.0442448,17.18,100.0,0.0286,47.72,Neutral
1773060838.1050062,17.18,100.0,0.032,47.72,Neutral
1773060838.1639905,17.17,100.0,0.0224,47.72,Neutral
1773060838.2247436,17.17,100.0,0.0004,47.72,Neutral
1773060838.2897236,17.17,100.0,0.0052,47.72,Neutral
1773060838.3434474,17.16,100.0,0.0246,47.72,Neutral
1773060838.4038093,17.16,100.0,0.023600000000000003,47.72,Neutral
1773060838.4641397,17.16,100.0,0.029,47.72,Neutral
1773060838.5239089,17.15,100.0,0.03,47.72,Neutral
1773060838.7668986,17.14,100.0,0.0248,47.72,Neutral
1773060838.826443,17.14,100.0,0.03,47.72,Neutral
1773060838.8851192,17.13,100.0,0.033600000000000005,47.72,Neutral
1773060839.007211,17.13,100.0,0.026600000000000002,47.72,Neutral
1773060839.0652304,17.12,100.0,0.023600000000000003,47.72,Neutral
1773060839.124057,17.12,100.0,0.0214,47.72,Neutral
1773060839.1851187,17.12,100.0,0.0182,47.72,Neutral
1773060839.2433736,17.11,100.0,0.0112,47.72,Neutral
1773060839.303183,17.11,100.0,0.0106,47.72,Neutral
1773060839.366789,17.11,100.0,0.009,47.72,Neutral
1773060839.4241993,17.1,100.0,0.0106,47.72,Neutral
1773060839.4837275,17.1,100.0,0.0054,47.72,Neutral
1773060839.54355,17.1,100.0,0.008,47.72,Neutral
1773060839.603364,17.09,100.0,0.0044,47.72,Neutral
1773060839.6682677,17.09,100.0,0.006,47.72,Neutral
1773060839.7234535,17.09,100.0,0.0038,47.72,Neutral
1773060839.78438,17.08,100.0,0.0018,47.72,Neutral
1773060839.839863,17.08,100.0,0.001,47.72,Neutral
1773060839.8997278,17.08,100.0,0.0006,47.72,Neutral
1773060839.9597852,17.07,100.0,0.003,47.72,Neutral
1773060840.019891,17.07,100.0,0.0018,47.72,Neutral
1773060840.0893233,17.07,100.0,0.0004,47.72,Neutral
1773060840.1512654,17.06,100.0,0.0026,47.72,Neutral
1773060840.2008789,17.06,100.0,0.0014,47.72,Neutral
1773060840.2594569,17.25,100.0,0.0032,47.72,Neutral
1773060840.319556,17.25,100.0,0.0038,47.72,Neutral
1773060840.3797143,17.43,100.0,0.0034,47.72,Neutral
1773060840.4416866,17.43,100.0,0.004,47.72,Neutral
1773060840.501297,17.43,100.0,0.002,47.72,Neutral
1773060840.5597882,17.42,100.0,0.0018,47.72,Neutral
1773060840.6193922,17.42,100.0,0.004,47.72,Neutral
1773060840.6794739,17.42,100.0,0.0016,47.72,Neutral
1773060840.7401643,17.41,100.0,0.0016,47.72,Neutral
1773060840.8013,17.41,100.0,0.0022,47.72,Neutral
1773060840.8602335,17.41,100.0,0.0002,47.72,Neutral
1773060840.9195225,17.4,100.0,0.0002,47.72,Neutral
1773060840.9848394,17.4,100.0,0.0006,47.72,Neutral
1773060841.0407236,17.4,100.0,0.0016,47.72,Neutral
1773060841.0996895,17.39,100.0,0.0022,47.72,Neutral
1773060841.15958,17.39,100.0,0.0028,47.72,Neutral
1773060841.21942,17.39,100.0,0.0048,47.72,Neutral
1773060841.2801747,17.38,100.0,0.0034,47.72,Neutral
1773060841.3406575,17.38,100.0,0.0058,47.72,Neutral
1773060841.4026632,17.38,100.0,0.0052,47.72,Neutral
1773060841.4596198,17.37,100.0,0.0062,47.72,Neutral
1773060841.519942,17.37,100.0,0.0064,47.72,Neutral
1773060841.5798368,17.37,100.0,0.0044,47.72,Neutral
1773060841.639985,17.36,100.0,0.0034,47.72,Neutral
1773060841.6996987,17.36,100.0,0.0014,47.72,Neutral
1773060841.7609024,17.55,100.0,0.0012,47.72,Neutral
1773060841.8205068,17.55,100.0,0.0014,47.72,Neutral
1773060841.881074,17.54,100.0,0.0012,47.72,Neutral
1773060841.9393303,17.54,100.0,0.0014,47.72,Neutral
1773060841.9993556,17.54,100.0,0.0006,47.72,Neutral
1773060842.059614,17.53,100.0,0.0018,47.72,Neutral
1773060842.1200974,17.53,100.0,0.002,47.72,Neutral
1773060842.1799827,17.53,100.0,0.0008,47.72,Neutral
1773060842.2413213,17.52,100.0,0.0012,47.72,Neutral
1773060842.3009028,17.52,100.0,0.0004,47.72,Neutral
1773060842.3593056,17.52,100.0,0.0012,47.72,Neutral
1773060842.4203537,17.51,100.0,0.0016,47.72,Neutral
1773060842.4800258,17.51,100.0,0.001,47.72,Neutral
1773060842.5414128,17.51,100.0,0.0044,47.72,Neutral
1773060842.6006696,17.5,100.0,0.0048,47.72,Neutral
1773060842.6594565,17.5,100.0,0.005,47.72,Neutral
1773060842.7194314,17.5,100.0,0.004200000000000001,47.72,Neutral
1773060842.7799773,17.49,100.0,0.0052,47.72,Neutral
1773060842.8405046,17.49,100.0,0.0038,47.72,Neutral
1773060842.8997614,17.49,100.0,0.0036,47.72,Neutral
1773060848.3781953,17.37,100.0,0.003,47.72,Neutral
1773060848.4158242,17.37,100.0,0.0038,47.72,Neutral
1773060848.4753542,17.37,100.0,0.0034,47.72,Neutral
1773060848.5363226,17.37,100.0,0.004200000000000001,47.72,Neutral
1773060848.6044173,17.36,100.0,0.0028,47.72,Neutral
1773060848.656414,17.36,100.0,0.0044,47.72,Neutral
1773060848.715553,17.54,100.0,0.0036,47.72,Neutral
1773060848.7753816,17.54,100.0,0.0054,47.72,Neutral
1773060848.835724,17.54,100.0,0.003,47.72,Neutral
1773060848.89514,17.53,100.0,0.0044,47.72,Neutral
1773060848.955415,17.53,100.0,0.0064,47.72,Neutral
1773060849.015418,17.53,100.0,0.0026,47.72,Neutral
1773060849.0759091,17.52,100.0,0.0026,47.72,Neutral
1773060849.135173,17.52,100.0,0.001,47.72,Neutral
1773060849.1959808,17.52,100.0,0.0004,47.72,Neutral
1773060849.2555506,17.51,100.0,0.003,47.72,Neutral
1773060849.3156686,17.51,100.0,0.002,47.72,Neutral
1773060849.3752182,17.51,100.0,0.0044,47.72,Neutral
1773060849.43564,17.5,100.0,0.0022,47.72,Neutral
1773060849.4955566,17.5,100.0,0.0032,47.72,Neutral
1773060849.5557783,17.5,100.0,0.0036,47.72,Neutral
1773060849.6154149,17.49,100.0,0.0012,47.72,Neutral
1773060849.6752071,17.49,100.0,0.0026,47.72,Neutral
1773060849.7357695,17.49,100.0,0.0054,47.72,Neutral
1773060849.7981217,17.48,100.0,0.0006,47.72,Neutral
1773060849.8564804,17.48,100.0,0.0078,47.72,Neutral
1773060849.91601,17.48,100.0,0.0016,47.72,Neutral
